Cell_ID,I,J,X,Y
852,114,21,387834.72,4095224
853,115,21,389018.72,4095800.25
854,116,21,390251.75,4096362.25
855,117,21,391404.38,4096919
856,118,21,392429.03,4097460.25
857,119,21,393420,4097971.25
858,120,21,394385.75,4098413.75
859,121,21,395332.59,4098804.75
860,122,21,396264.97,4099145.25
861,123,21,397187,4099440
862,124,21,398101.56,4099701
863,125,21,399010.56,4099932.75
864,126,21,399914.56,4100136.25
865,127,21,400812.12,4100315
866,128,21,401697.41,4100475
867,129,21,402558.47,4100624
868,130,21,403375.56,4100771
869,131,21,404125.69,4100938.5
870,132,21,404790.25,4101135
871,133,21,405364.16,4101364.75
872,134,21,405858.16,4101635
873,135,21,406291.69,4101939
874,136,21,406687.69,4102277.75
875,137,21,407067.56,4102666.5
876,138,21,407448.53,4103110
877,139,21,407842.97,4103620.25
878,140,21,408258.69,4104205
879,141,21,408700.53,4104873.5
880,142,21,409169.38,4105633.5
881,143,21,409664.81,4106485
882,144,21,410184.75,4107436.25
883,145,21,410726.88,4108487.25
884,146,21,411289.28,4109637
885,147,21,411873.09,4110885.75
886,148,21,412493.19,4112235
887,60,22,301235.31,4131957
888,61,22,304063.75,4131459.5
889,62,22,306491.22,4130499.75
890,63,22,309701.25,4130127
891,64,22,313338.69,4130737
892,65,22,315026.09,4129429.75
893,66,22,315976.09,4126987
894,67,22,317893.56,4127139.75
895,68,22,320046.06,4129062.5
896,69,22,322121.09,4129987.25
897,70,22,323038.62,4128899.5
898,71,22,323438.59,4127149.75
899,72,22,324273.59,4125217.25
900,73,22,325928.59,4123347.5
901,74,22,328193.53,4121884.75
902,75,22,330436,4120620.25
903,76,22,333675.88,4120362.25
904,77,22,337993.31,4120524.5
905,78,22,341078.31,4119289.5
906,79,22,343223.38,4117324.5
907,80,22,346510.75,4117187.25
908,81,22,350170.69,4118697.25
909,82,22,352745.62,4117964.5
910,83,22,354035.72,4115284.5
911,84,22,354485.19,4112719.75
912,85,22,354592.62,4109894.75
913,86,22,354913.19,4107565
914,87,22,355783.31,4106049
915,88,22,356905,4104643
916,89,22,358046.84,4103297.5
917,90,22,359267.72,4102179
918,91,22,360546.69,4101099
919,92,22,361895.97,4099990
920,93,22,363253.41,4098925
921,94,22,364577.09,4097870
922,95,22,365833.69,4096802.5
923,96,22,366986.41,4095676.75
924,97,22,368018.09,4094465
925,98,22,368963.44,4093207.75
926,99,22,369905.19,4091977.5
927,100,22,370917.47,4090881.25
928,101,22,372028.56,4090034
929,102,22,373236.28,4089518.75
930,103,22,374501.16,4089351
931,104,22,375776.25,4089473.5
932,105,22,377039.19,4089822.5
933,106,22,378275.53,4090345.25
934,107,22,379479.84,4090985
935,108,22,380654.19,4091697.25
936,109,22,381805.69,4092437.5
937,110,22,382941.41,4093172.75
938,111,22,384064.56,4093888.75
939,112,22,385179.19,4094575
940,113,22,386292.12,4095235
941,114,22,387411.84,4095867.5
942,115,22,388548.09,4096459
943,116,22,389718.25,4097046.5
944,117,22,390832.62,4097626.25
945,118,22,391857.97,4098174
946,119,22,392857.75,4098672.75
947,120,22,393832.75,4099102.5
948,121,22,394789.28,4099481.25
949,122,22,395731.75,4099808.75
950,123,22,396664.47,4100093.5
951,124,22,397590.44,4100343.25
952,125,22,398511.56,4100563
953,126,22,399428.44,4100757.5
954,127,22,400339.59,4100927.25
955,128,22,401239.38,4101077.5
956,129,22,402115.56,4101219.25
957,130,22,402948.25,4101361.25
958,131,22,403714.03,4101522.5
959,132,22,404393.81,4101715
960,133,22,404981.59,4101944.75
961,134,22,405488.53,4102213.75
962,135,22,405933.91,4102518.75
963,136,22,406341.03,4102861
964,137,22,406731.56,4103252.5
965,138,22,407122.88,4103698.5
966,139,22,407527.62,4104209.5
967,140,22,407954.19,4104795
968,141,22,408407.53,4105463.75
969,142,22,408888.91,4106223.75
970,143,22,409398.16,4107075
971,144,22,409933.88,4108024.75
972,145,22,410494.44,4109075
973,146,22,411078.81,4110224.75
974,147,22,411689.53,4111475
975,148,22,412311.44,4112742
976,54,23,290213.44,4139724.5
977,55,23,293173.91,4139085.75
978,56,23,295227.69,4138040.75
979,57,23,297099.62,4136590
980,58,23,298557.88,4135109.5
981,59,23,299219.88,4133147
982,60,23,301406.59,4132262
983,61,23,304283.81,4131806.75
984,62,23,306671.28,4130825
985,63,23,309686.22,4130474.5
986,64,23,313421.16,4131052.25
987,65,23,315263.66,4129639.75
988,66,23,316048.62,4127219.75
989,67,23,317811.12,4127432
990,68,23,320006.12,4129347.5
991,69,23,322228.59,4130197
992,70,23,323241.03,4129022
993,71,23,323648.5,4127262
994,72,23,324493.47,4125354.5
995,73,23,326133.53,4123527.25
996,74,23,328348.53,4122137.25
997,75,23,330628.5,4120945
998,76,23,333910.97,4120677
999,77,23,338230.91,4120822.5
1000,78,23,341348.28,4119557
1001,79,23,343500.81,4117609.5
1002,80,23,346780.75,4117625
1003,81,23,350490.62,4119110
1004,82,23,353088.12,4118279.75
1005,83,23,354353.25,4115577.5
1006,84,23,354769.19,4112992.25
1007,85,23,354851.62,4110197.5
1008,86,23,355183.16,4107880
1009,87,23,356086.59,4106388.75
1010,88,23,357227.81,4104997.5
1011,89,23,358347.31,4103642.5
1012,90,23,359532,4102506.25
1013,91,23,360792.91,4101426.25
1014,92,23,362138.62,4100330
1015,93,23,363488.84,4099275.25
1016,94,23,364806.03,4098229.75
1017,95,23,366057.84,4097178
1018,96,23,367202.12,4096068.5
1019,97,23,368212.41,4094865
1020,98,23,369121.44,4093602.25
1021,99,23,370023.69,4092362.25
1022,100,23,371003.44,4091254
1023,101,23,372087.47,4090391.75
1024,102,23,373272.69,4089886
1025,103,23,374512.69,4089763.75
1026,104,23,375752.03,4089941.5
1027,105,23,376973,4090337.5
1028,106,23,378166.75,4090895
1029,107,23,379331.59,4091555
1030,108,23,380470.69,4092272.75
1031,109,23,381591.16,4093012.5
1032,110,23,382698.38,4093747.25
1033,111,23,383792,4094466.25
1034,112,23,384871.84,4095165
1035,113,23,385942.84,4095845
1036,114,23,387013.03,4096502.5
1037,115,23,388089.81,4097126
1038,116,23,389182.25,4097728.75
1039,117,23,390259.69,4098329
1040,118,23,391296.47,4098891.25
1041,119,23,392304.09,4099377.25
1042,120,23,393287.09,4099797.5
1043,121,23,394251.59,4100163.75
1044,122,23,395203.09,4100476.5
1045,123,23,396145.28,4100751.25
1046,124,23,397081.19,4100991.25
1047,125,23,398013.28,4101197.5
1048,126,23,398941.84,4101382
1049,127,23,399865.59,4101542.5
1050,128,23,400778.88,4101682.5
1051,129,23,401669.69,4101816
1052,130,23,402517.47,4101954
1053,131,23,403298.75,4102107.5
1054,132,23,403994.03,4102294.75
1055,133,23,404597,4102524.75
1056,134,23,405117.59,4102791
1057,135,23,405575.59,4103096.75
1058,136,23,405995,4103443.5
1059,137,23,406397.56,4103837.5
1060,138,23,406800.41,4104286
1061,139,23,407216.69,4104800.25
1062,140,23,407655.44,4105385
1063,141,23,408121.47,4106051.5
1064,142,23,408616.97,4106811.5
1065,143,23,409141.69,4107665
1066,144,23,409694.59,4108615
1067,145,23,410275.19,4109665
1068,146,23,410883.25,4110814.75
1069,147,23,411522.53,4112065
1070,148,23,412150.38,4113242.25
1071,46,24,285512.03,4155578
1072,47,24,286034.28,4153568.25
1073,48,24,285765.75,4150963.75
1074,49,24,285867.5,4148511
1075,50,24,285671.53,4146008
1076,51,24,286418.75,4144542
1077,52,24,287783,4143315.75
1078,53,24,288530.19,4141313.25
1079,54,24,290322.25,4139854.75
1080,55,24,293239.19,4139244.75
1081,56,24,295336.41,4138207.75
1082,57,24,297222.91,4136742
1083,58,24,298768.12,4135175
1084,59,24,299457.09,4133244.25
1085,60,24,301588.84,4132522.25
1086,61,24,304496.31,4132107
1087,62,24,306826.31,4131117
1088,63,24,309693.69,4130799.75
1089,64,24,313533.62,4131352.25
1090,65,24,315521.12,4129849.5
1091,66,24,316146.16,4127470
1092,67,24,317723.66,4127707.5
1093,68,24,319948.62,4129567
1094,69,24,322333.53,4130377.25
1095,70,24,323468.53,4129119.75
1096,71,24,323876.03,4127342
1097,72,24,324706.03,4125467.25
1098,73,24,326313.53,4123675
1099,74,24,328470.97,4122324.5
1100,75,24,330815.94,4121227.25
1101,76,24,334163.5,4121006.75
1102,77,24,338468.41,4121130
1103,78,24,341603.28,4119842.25
1104,79,24,343745.81,4117917.5
1105,80,24,347015.81,4118095
1106,81,24,350768.16,4119532.75
1107,82,24,353423.19,4118579.75
1108,83,24,354728.16,4115892.25
1109,84,24,355090.81,4113287
1110,85,24,355100.81,4110495
1111,86,24,355453.16,4108215
1112,87,24,356400.09,4106747.75
1113,88,24,357544.62,4105341
1114,89,24,358647.56,4103977.5
1115,90,24,359802.28,4102826.25
1116,91,24,361051.97,4101752.25
1117,92,24,362397.97,4100674.25
1118,93,24,363742.28,4099629
1119,94,24,365054.28,4098595
1120,95,24,366305.31,4097561.25
1121,96,24,367445.59,4096471.25
1122,97,24,368435.28,4095275.25
1123,98,24,369302.69,4094006
1124,99,24,370156.31,4092751.25
1125,100,24,371097.38,4091621
1126,101,24,372150.16,4090733.75
1127,102,24,373312.81,4090236.5
1128,103,24,374529.56,4090168.25
1129,104,24,375731.84,4090415.25
1130,105,24,376909.97,4090870.5
1131,106,24,378060.97,4091470
1132,107,24,379185.81,4092156.25
1133,108,24,380290.09,4092883.75
1134,109,24,381380.91,4093624.25
1135,110,24,382460.88,4094356.5
1136,111,24,383525.59,4095076.25
1137,112,24,384570,4095785.25
1138,113,24,385597.69,4096481.5
1139,114,24,386617.62,4097160.25
1140,115,24,387636.53,4097812.5
1141,116,24,388657.88,4098439
1142,117,24,389700.81,4099052.5
1143,118,24,390745.81,4099614.75
1144,119,24,391759.62,4100088.75
1145,120,24,392749.28,4100496
1146,121,24,393720.75,4100849
1147,122,24,394679.88,4101148.75
1148,123,24,395630.28,4101412.5
1149,124,24,396574.84,4101641.25
1150,125,24,397516.31,4101836.5
1151,126,24,398455.31,4102009.5
1152,127,24,399390.19,4102159.75
1153,128,24,400315.59,4102290.25
1154,129,24,401219.88,4102414.75
1155,130,24,402082.41,4102544.75
1156,131,24,402879.12,4102692.5
1157,132,24,403590.25,4102875
1158,133,24,404208.72,4103101
1159,134,24,404743.97,4103366.5
1160,135,24,405216.03,4103672
1161,136,24,405648.75,4104022.5
1162,137,24,406064.28,4104417.5
1163,138,24,406480.12,4104868.75
1164,139,24,406909.53,4105385
1165,140,24,407361.84,4105971.25
1166,141,24,407842.16,4106637.75
1167,142,24,408353.12,4107395.75
1168,143,24,408894.91,4108250
1169,144,24,409466.59,4109200
1170,145,24,410068.59,4110251.25
1171,146,24,410701.84,4111403.5
1172,147,24,411343.19,4112647
1173,148,24,411950,4113797.75
1174,54,25,290438.19,4139992.25
1175,55,25,293318.91,4139411.75
1176,56,25,295459.69,4138360
1177,57,25,297346.12,4136872.75
1178,58,25,298949.59,4135261.75
1179,59,25,299670.84,4133403.75
1180,60,25,301773.81,4132832.25
1181,61,25,304713.81,4132410
1182,62,25,306978.78,4131409.5
1183,63,25,309683.72,4131134.75
1184,64,25,313613.62,4131662
1185,65,25,315763.62,4130052.25
1186,66,25,316236.16,4127714.5
1187,67,25,317586.12,4127999.25
1188,68,25,319866.09,4129785
1189,69,25,322461,4130564.75
1190,70,25,323736,4129224.75
1191,71,25,324121.12,4127415
1192,72,25,324911.12,4125597.5
1193,73,25,326501.03,4123827.5
1194,74,25,328618.47,4122527.25
1195,75,25,331046,4121545
1196,76,25,334448.47,4121364.75
1197,77,25,338688.41,4121446.75
1198,80,25,347365.75,4118727.25
1199,81,25,350963.25,4119915
1200,82,25,353733.16,4118882.25
1201,83,25,355143.12,4116249.5
1202,84,25,355471.75,4113632
1203,85,25,355391.75,4110832.25
1204,86,25,355718.12,4108562
1205,87,25,356706.28,4107097.25
1206,88,25,357855.59,4105673.5
1207,89,25,358947.62,4104302.5
1208,90,25,360078.59,4103139
1209,91,25,361323.81,4102077.5
1210,92,25,362674.03,4101021
1211,93,25,364013.81,4099986
1212,94,25,365321.81,4098965
1213,95,25,366576.16,4097954
1214,96,25,367716.81,4096883.75
1215,97,25,368686.69,4095695
1216,98,25,369506.88,4094418.5
1217,99,25,370303.12,4093143.75
1218,100,25,371199.09,4091983.25
1219,101,25,372216.69,4091061
1220,102,25,373356.88,4090569
1221,103,25,374551.75,4090566
1222,104,25,375715.56,4090895.25
1223,105,25,376849.97,4091420.5
1224,106,25,377957.91,4092070
1225,107,25,379042.56,4092788.75
1226,108,25,380112.31,4093531.25
1227,109,25,381174.84,4094271.75
1228,110,25,382229.16,4094999
1229,111,25,383265.38,4095718.75
1230,114,25,386225.47,4097840
1231,115,25,387188.09,4098517.5
1232,116,25,388145.25,4099176.75
1233,117,25,389155.81,4099797.5
1234,118,25,390205.81,4100345
1235,119,25,391224.38,4100806
1236,120,25,392219.19,4101198.75
1237,121,25,393196.69,4101536.25
1238,122,25,394162.09,4101826.5
1239,123,25,395119.19,4102077.75
1240,124,25,396071.03,4102293.5
1241,125,25,397020.59,4102479
1242,126,25,397968.59,4102639.75
1243,127,25,398913.19,4102779.75
1244,128,25,399849.56,4102900.25
1245,129,25,400766.38,4103015
1246,130,25,401642.84,4103134.75
1247,131,25,402455.09,4103277.5
1248,132,25,403182.38,4103455
1249,133,25,403816.91,4103674
1250,134,25,404367.72,4103939
1251,135,25,404855.09,4104247.25
1252,136,25,405302.41,4104597.75
1253,137,25,405731.84,4104992.25
1254,138,25,406162.03,4105446.5
1255,139,25,406606.19,4105964.75
1256,140,25,407073.44,4106554
1257,141,25,407569.47,4107222
1258,142,25,408097.38,4107978.25
1259,143,25,408657.62,4108829.75
1260,144,25,409249.84,4109780.25
1261,145,25,409874.81,4110833.5
1262,146,25,410534.56,4111991
1263,147,25,411176.69,4113219.75
1264,148,25,411715,4114357
1265,75,26,331663.53,4122212.25
1266,76,26,334845.94,4121892.25
1267,77,26,338833.41,4121794.5
1268,80,26,347780.75,4119377.5
1269,81,26,351148.25,4120232
1270,82,26,353998.12,4119167.25
1271,83,26,355540.56,4116607.25
1272,84,26,355918.03,4114019.75
1273,85,26,355730.59,4111220.25
1274,86,26,355978.09,4108862.5
1275,87,26,356995.53,4107402.25
1276,88,26,358234.09,4106087.25
1277,89,26,359398.19,4104770
1278,90,26,360499.19,4103587.5
1279,91,26,361751.41,4102560
1280,92,26,363117.59,4101545.25
1281,93,26,364451.84,4100525
1282,94,26,365755.84,4099520
1283,95,26,367028.25,4098552.75
1284,96,26,368190.91,4097530
1285,97,26,369141.62,4096355.25
1286,98,26,369876,4095052.75
1287,99,26,370557.97,4093737.25
1288,100,26,371369.69,4092532.5
1289,101,26,372321.16,4091532.5
1290,102,26,373425.59,4091025.25
1291,103,26,374591.16,4091147.25
1292,104,26,375687.72,4091643
1293,105,26,376752.16,4092297.5
1294,106,26,377795.12,4093032.75
1295,107,26,378819.97,4093803
1296,108,26,379841.62,4094567.25
1297,109,26,380869.28,4095303
1298,110,26,381893.75,4096012.75
1299,111,26,382890.81,4096722.25
1300,112,26,383839.03,4097450.25
1301,114,26,385671.12,4098902
1302,115,26,386518.84,4099617.5
1303,116,26,387392.59,4100302.75
1304,117,26,388363.12,4100924.75
1305,118,26,389418.31,4101450.25
1306,119,26,390442.25,4101890.25
1307,120,26,391442.62,4102262.75
1308,121,26,392426.69,4102579.5
1309,122,26,393399,4102852.75
1310,123,26,394363.44,4103084.75
1311,124,26,395323.69,4103282.25
1312,125,26,396282.16,4103450
1313,126,26,397240.16,4103592.25
1314,127,26,398196.38,4103715
1315,128,26,399146.41,4103819.75
1316,129,26,400079.16,4103920.25
1317,130,26,400974.59,4104025
1318,131,26,401808.84,4104155.25
1319,132,26,402560.59,4104323
1320,133,26,403220.56,4104532.5
1321,134,26,403796.84,4104795
1322,135,26,404309,4105102.75
1323,136,26,404780.47,4105452.25
1324,137,26,405234.09,4105849.5
1325,138,26,405688.56,4106305
1326,139,26,406157.56,4106827.5
1327,140,26,406650.38,4107419.75
1328,141,26,407173.31,4108089.5
1329,142,26,407729.81,4108845
1330,143,26,408320.69,4109697.5
1331,144,26,408946.72,4110650
1332,145,26,409609.28,4111705
1333,146,26,410311.53,4112867.5
1334,147,26,411044.03,4114099.5
1335,75,27,332558.5,4123115
1336,76,27,335380.94,4122614.75
1337,77,27,338773.44,4122369.25
1338,79,27,345090.72,4119594.5
1339,80,27,348055.72,4119897.25
1340,81,27,351318.25,4120547.25
1341,82,27,354288.12,4119425
1342,83,27,355978.09,4116907.5
1343,84,27,356474.62,4114429.75
1344,85,27,356142.16,4111655
1345,86,27,356255.59,4109147.5
1346,87,27,357303.03,4107707.5
1347,88,27,358656.41,4106552.75
1348,89,27,359963.69,4105327.75
1349,90,27,361059.38,4104147
1350,91,27,362345.53,4103197.75
1351,92,27,363752.75,4102255
1352,93,27,365075.09,4101245
1353,94,27,366373.28,4100252.25
1354,95,27,367705.41,4099375.25
1355,96,27,368963.19,4098465
1356,97,27,369932.47,4097317.75
1357,98,27,370518.72,4095950
1358,99,27,370970.53,4094550
1359,100,27,371632.47,4093277.5
1360,101,27,372470.19,4092124.75
1361,102,27,373520.62,4091560.25
1362,103,27,374642.41,4091943
1363,104,27,375617.12,4092749.75
1364,105,27,376586.28,4093590
1365,106,27,377544.12,4094440
1366,107,27,378488.19,4095279.75
1367,108,27,379459.41,4096060.25
1368,109,27,380466.81,4096755
1369,110,27,381477.81,4097402.5
1370,115,27,385609.09,4101117.5
1371,116,27,386411.56,4101850
1372,117,27,387350.75,4102447.25
1373,118,27,388409.69,4102942.75
1374,119,27,389438,4103352.25
1375,120,27,390443,4103699.75
1376,121,27,391431.81,4103992.75
1377,122,27,392409.28,4104237.5
1378,123,27,393379.53,4104444.75
1379,124,27,394346.25,4104617.5
1380,125,27,395311.91,4104760
1381,126,27,396278.19,4104880
1382,127,27,397244.47,4104977.5
1383,128,27,398206.69,4105060.25
1384,129,27,399155.41,4105137.25
1385,130,27,400071.88,4105219.75
1386,131,27,400932.59,4105327.25
1387,132,27,401715.97,4105477
1388,133,27,402411.19,4105677.75
1389,134,27,403024.38,4105930
1390,135,27,403573.53,4106230
1391,136,27,404082.03,4106580.25
1392,137,27,404572.59,4106982.5
1393,138,27,405064.31,4107439.75
1394,139,27,405571.31,4107962.5
1395,140,27,406103.56,4108555
1396,141,27,406667.72,4109227
1397,142,27,407267.47,4109987.5
1398,143,27,407904.47,4110844.5
1399,144,27,408580.03,4111802.25
1400,145,27,409296.56,4112862
1401,146,27,410058.75,4114035
1402,147,27,410888.03,4115302
1403,75,28,333236,4124632
1404,91,28,362944.31,4104052.25
1405,118,28,387459,4104460.25
1406,119,28,388488.25,4104842.5
1407,120,28,389494.75,4105162.5
1408,121,28,390485.03,4105429.75
1409,122,28,391464,4105647.25
1410,123,28,392435.91,4105829.75
1411,124,28,393404.62,4105979.75
1412,125,28,394372.62,4106097.25
1413,126,28,395341.69,4106192.25
1414,127,28,396311.44,4106264.75
1415,128,28,397278.69,4106322.25
1416,129,28,398235.62,4106375
1417,130,28,399166.41,4106432.75
1418,131,28,400048.38,4106515
1419,132,28,400860.16,4106642.25
1420,133,28,401590.44,4106824.75
1421,134,28,402242.59,4107062
1422,135,28,402833.03,4107352.25
1423,136,28,403383.81,4107698
1424,137,28,403917.12,4108100.25
1425,138,28,404452.41,4108560
1426,139,28,405003.84,4109082.5
1427,140,28,405582.09,4109677.75
