nwcbox_value,Layer#,I,J,Cell_ID,X,Y,Latitude,Longitude
9032,1,160,171,9032,413414.84,4272758,38.599095,-75.99432593
18645,2,160,171,9032,413414.84,4272758,38.599095,-75.99432593
9033,1,161,171,9033,414199.84,4275068,38.61998578,-75.98559714
18646,2,161,171,9033,414199.84,4275068,38.61998578,-75.98559714
9034,1,162,171,9034,415314.91,4277698,38.64379091,-75.97311024
18647,2,162,171,9034,415314.91,4277698,38.64379091,-75.97311024
9035,1,163,171,9035,416669.91,4279958,38.66428341,-75.95781323
18648,2,163,171,9035,416669.91,4279958,38.66428341,-75.95781323
9036,1,164,171,9036,415487.41,4282057.5,38.683089,-75.97165905
18649,2,164,171,9036,415487.41,4282057.5,38.683089,-75.97165905
9037,1,165,171,9037,412949.97,4284898,38.70843718,-76.00118521
18650,2,165,171,9037,412949.97,4284898,38.70843718,-76.00118521
9038,1,166,171,9038,412635,4288473,38.74061827,-76.00525852
18651,2,166,171,9038,412635,4288473,38.74061827,-76.00525852
9039,1,167,171,9039,415002.47,4291545.5,38.76853385,-75.97839905
18652,2,167,171,9039,415002.47,4291545.5,38.76853385,-75.97839905
9040,1,168,171,9040,417894.88,4293805,38.78916697,-75.94537783
18653,2,168,171,9040,417894.88,4293805,38.78916697,-75.94537783
9041,1,169,171,9041,420444.81,4295487.5,38.80456099,-75.91621498
18654,2,169,171,9041,420444.81,4295487.5,38.80456099,-75.91621498
26612,3,169,171,9041,420444.81,4295487.5,38.80456099,-75.91621498
33387,4,169,171,9041,420444.81,4295487.5,38.80456099,-75.91621498
9042,1,170,171,9042,421062.38,4297352.5,38.82142114,-75.90931708
18655,2,170,171,9042,421062.38,4297352.5,38.82142114,-75.90931708
26613,3,170,171,9042,421062.38,4297352.5,38.82142114,-75.90931708
33388,4,170,171,9042,421062.38,4297352.5,38.82142114,-75.90931708
9043,1,171,171,9043,420047.31,4299732.5,38.84277442,-75.92128513
18656,2,171,171,9043,420047.31,4299732.5,38.84277442,-75.92128513
9044,1,172,171,9044,418982.38,4301992.5,38.86304047,-75.93382093
18657,2,172,171,9044,418982.38,4301992.5,38.86304047,-75.93382093
9045,1,173,171,9045,417997.53,4304592.5,38.886376,-75.94548139
9046,1,174,171,9046,417500,4307694.5,38.91427926,-75.95159014
9047,1,118,172,9047,366805.38,4281257.5,38.66989387,-76.53106133
9048,1,119,172,9048,367575.28,4281295.5,38.6703517,-76.52222155
18658,2,119,172,9048,367575.28,4281295.5,38.6703517,-76.52222155
26614,3,119,172,9048,367575.28,4281295.5,38.6703517,-76.52222155
9049,1,120,172,9049,368326,4281315,38.67063934,-76.51359853
18659,2,120,172,9049,368326,4281315,38.67063934,-76.51359853
26615,3,120,172,9049,368326,4281315,38.67063934,-76.51359853
33389,4,120,172,9049,368326,4281315,38.67063934,-76.51359853
38782,5,120,172,9049,368326,4281315,38.67063934,-76.51359853
9050,1,121,172,9050,369060.28,4281323,38.67082033,-76.50516217
18660,2,121,172,9050,369060.28,4281323,38.67082033,-76.50516217
26616,3,121,172,9050,369060.28,4281323,38.67082033,-76.50516217
33390,4,121,172,9050,369060.28,4281323,38.67082033,-76.50516217
38783,5,121,172,9050,369060.28,4281323,38.67082033,-76.50516217
43101,6,121,172,9050,369060.28,4281323,38.67082033,-76.50516217
9051,1,122,172,9051,369780.53,4281323,38.67092656,-76.49688547
18661,2,122,172,9051,369780.53,4281323,38.67092656,-76.49688547
26617,3,122,172,9051,369780.53,4281323,38.67092656,-76.49688547
33391,4,122,172,9051,369780.53,4281323,38.67092656,-76.49688547
38784,5,122,172,9051,369780.53,4281323,38.67092656,-76.49688547
43102,6,122,172,9051,369780.53,4281323,38.67092656,-76.49688547
9052,1,123,172,9052,370488.03,4281315,38.67095828,-76.48875376
18662,2,123,172,9052,370488.03,4281315,38.67095828,-76.48875376
26618,3,123,172,9052,370488.03,4281315,38.67095828,-76.48875376
33392,4,123,172,9052,370488.03,4281315,38.67095828,-76.48875376
38785,5,123,172,9052,370488.03,4281315,38.67095828,-76.48875376
43103,6,123,172,9052,370488.03,4281315,38.67095828,-76.48875376
9053,1,124,172,9053,371184.28,4281300.5,38.67092924,-76.48075009
18663,2,124,172,9053,371184.28,4281300.5,38.67092924,-76.48075009
26619,3,124,172,9053,371184.28,4281300.5,38.67092924,-76.48075009
33393,4,124,172,9053,371184.28,4281300.5,38.67092924,-76.48075009
38786,5,124,172,9053,371184.28,4281300.5,38.67092924,-76.48075009
43104,6,124,172,9053,371184.28,4281300.5,38.67092924,-76.48075009
46490,7,124,172,9053,371184.28,4281300.5,38.67092924,-76.48075009
9054,1,125,172,9054,371870.75,4281285.5,38.67089373,-76.4728587
18664,2,125,172,9054,371870.75,4281285.5,38.67089373,-76.4728587
26620,3,125,172,9054,371870.75,4281285.5,38.67089373,-76.4728587
33394,4,125,172,9054,371870.75,4281285.5,38.67089373,-76.4728587
38787,5,125,172,9054,371870.75,4281285.5,38.67089373,-76.4728587
43105,6,125,172,9054,371870.75,4281285.5,38.67089373,-76.4728587
46491,7,125,172,9054,371870.75,4281285.5,38.67089373,-76.4728587
9055,1,126,172,9055,372548.03,4281267.5,38.67082934,-76.46507236
18665,2,126,172,9055,372548.03,4281267.5,38.67082934,-76.46507236
26621,3,126,172,9055,372548.03,4281267.5,38.67082934,-76.46507236
33395,4,126,172,9055,372548.03,4281267.5,38.67082934,-76.46507236
38788,5,126,172,9055,372548.03,4281267.5,38.67082934,-76.46507236
43106,6,126,172,9055,372548.03,4281267.5,38.67082934,-76.46507236
46492,7,126,172,9055,372548.03,4281267.5,38.67082934,-76.46507236
9056,1,127,172,9056,373217.97,4281250.5,38.67077239,-76.45737055
18666,2,127,172,9056,373217.97,4281250.5,38.67077239,-76.45737055
26622,3,127,172,9056,373217.97,4281250.5,38.67077239,-76.45737055
33396,4,127,172,9056,373217.97,4281250.5,38.67077239,-76.45737055
38789,5,127,172,9056,373217.97,4281250.5,38.67077239,-76.45737055
43107,6,127,172,9056,373217.97,4281250.5,38.67077239,-76.45737055
46493,7,127,172,9056,373217.97,4281250.5,38.67077239,-76.45737055
49150,8,127,172,9056,373217.97,4281250.5,38.67077239,-76.45737055
9057,1,128,172,9057,373882.69,4281230,38.67068265,-76.44972809
18667,2,128,172,9057,373882.69,4281230,38.67068265,-76.44972809
26623,3,128,172,9057,373882.69,4281230,38.67068265,-76.44972809
33397,4,128,172,9057,373882.69,4281230,38.67068265,-76.44972809
38790,5,128,172,9057,373882.69,4281230,38.67068265,-76.44972809
43108,6,128,172,9057,373882.69,4281230,38.67068265,-76.44972809
46494,7,128,172,9057,373882.69,4281230,38.67068265,-76.44972809
49151,8,128,172,9057,373882.69,4281230,38.67068265,-76.44972809
9058,1,129,172,9058,374545.69,4281205,38.67055163,-76.44210458
18668,2,129,172,9058,374545.69,4281205,38.67055163,-76.44210458
26624,3,129,172,9058,374545.69,4281205,38.67055163,-76.44210458
33398,4,129,172,9058,374545.69,4281205,38.67055163,-76.44210458
38791,5,129,172,9058,374545.69,4281205,38.67055163,-76.44210458
43109,6,129,172,9058,374545.69,4281205,38.67055163,-76.44210458
46495,7,129,172,9058,374545.69,4281205,38.67055163,-76.44210458
49152,8,129,172,9058,374545.69,4281205,38.67055163,-76.44210458
51038,9,129,172,9058,374545.69,4281205,38.67055163,-76.44210458
9059,1,130,172,9059,375212.72,4281177.5,38.67039816,-76.43443433
18669,2,130,172,9059,375212.72,4281177.5,38.67039816,-76.43443433
26625,3,130,172,9059,375212.72,4281177.5,38.67039816,-76.43443433
33399,4,130,172,9059,375212.72,4281177.5,38.67039816,-76.43443433
38792,5,130,172,9059,375212.72,4281177.5,38.67039816,-76.43443433
43110,6,130,172,9059,375212.72,4281177.5,38.67039816,-76.43443433
46496,7,130,172,9059,375212.72,4281177.5,38.67039816,-76.43443433
49153,8,130,172,9059,375212.72,4281177.5,38.67039816,-76.43443433
51039,9,130,172,9059,375212.72,4281177.5,38.67039816,-76.43443433
52443,10,130,172,9059,375212.72,4281177.5,38.67039816,-76.43443433
9060,1,131,172,9060,375892.97,4281140,38.67015595,-76.42661038
18670,2,131,172,9060,375892.97,4281140,38.67015595,-76.42661038
26626,3,131,172,9060,375892.97,4281140,38.67015595,-76.42661038
33400,4,131,172,9060,375892.97,4281140,38.67015595,-76.42661038
38793,5,131,172,9060,375892.97,4281140,38.67015595,-76.42661038
43111,6,131,172,9060,375892.97,4281140,38.67015595,-76.42661038
46497,7,131,172,9060,375892.97,4281140,38.67015595,-76.42661038
49154,8,131,172,9060,375892.97,4281140,38.67015595,-76.42661038
51040,9,131,172,9060,375892.97,4281140,38.67015595,-76.42661038
52444,10,131,172,9060,375892.97,4281140,38.67015595,-76.42661038
53533,11,131,172,9060,375892.97,4281140,38.67015595,-76.42661038
54448,12,131,172,9060,375892.97,4281140,38.67015595,-76.42661038
55037,13,131,172,9060,375892.97,4281140,38.67015595,-76.42661038
55533,14,131,172,9060,375892.97,4281140,38.67015595,-76.42661038
55902,15,131,172,9060,375892.97,4281140,38.67015595,-76.42661038
56263,16,131,172,9060,375892.97,4281140,38.67015595,-76.42661038
56595,17,131,172,9060,375892.97,4281140,38.67015595,-76.42661038
9061,1,132,172,9061,376598.19,4281085,38.66975903,-76.41849641
18671,2,132,172,9061,376598.19,4281085,38.66975903,-76.41849641
26627,3,132,172,9061,376598.19,4281085,38.66975903,-76.41849641
33401,4,132,172,9061,376598.19,4281085,38.66975903,-76.41849641
38794,5,132,172,9061,376598.19,4281085,38.66975903,-76.41849641
43112,6,132,172,9061,376598.19,4281085,38.66975903,-76.41849641
46498,7,132,172,9061,376598.19,4281085,38.66975903,-76.41849641
49155,8,132,172,9061,376598.19,4281085,38.66975903,-76.41849641
51041,9,132,172,9061,376598.19,4281085,38.66975903,-76.41849641
52445,10,132,172,9061,376598.19,4281085,38.66975903,-76.41849641
53534,11,132,172,9061,376598.19,4281085,38.66975903,-76.41849641
54449,12,132,172,9061,376598.19,4281085,38.66975903,-76.41849641
55038,13,132,172,9061,376598.19,4281085,38.66975903,-76.41849641
55534,14,132,172,9061,376598.19,4281085,38.66975903,-76.41849641
55903,15,132,172,9061,376598.19,4281085,38.66975903,-76.41849641
56264,16,132,172,9061,376598.19,4281085,38.66975903,-76.41849641
56596,17,132,172,9061,376598.19,4281085,38.66975903,-76.41849641
9062,1,133,172,9062,377340.47,4281007.5,38.66916398,-76.40995266
18672,2,133,172,9062,377340.47,4281007.5,38.66916398,-76.40995266
26628,3,133,172,9062,377340.47,4281007.5,38.66916398,-76.40995266
33402,4,133,172,9062,377340.47,4281007.5,38.66916398,-76.40995266
38795,5,133,172,9062,377340.47,4281007.5,38.66916398,-76.40995266
43113,6,133,172,9062,377340.47,4281007.5,38.66916398,-76.40995266
46499,7,133,172,9062,377340.47,4281007.5,38.66916398,-76.40995266
49156,8,133,172,9062,377340.47,4281007.5,38.66916398,-76.40995266
51042,9,133,172,9062,377340.47,4281007.5,38.66916398,-76.40995266
52446,10,133,172,9062,377340.47,4281007.5,38.66916398,-76.40995266
53535,11,133,172,9062,377340.47,4281007.5,38.66916398,-76.40995266
54450,12,133,172,9062,377340.47,4281007.5,38.66916398,-76.40995266
9063,1,134,172,9063,378130.91,4280897.5,38.66828214,-76.40084988
18673,2,134,172,9063,378130.91,4280897.5,38.66828214,-76.40084988
26629,3,134,172,9063,378130.91,4280897.5,38.66828214,-76.40084988
33403,4,134,172,9063,378130.91,4280897.5,38.66828214,-76.40084988
38796,5,134,172,9063,378130.91,4280897.5,38.66828214,-76.40084988
43114,6,134,172,9063,378130.91,4280897.5,38.66828214,-76.40084988
46500,7,134,172,9063,378130.91,4280897.5,38.66828214,-76.40084988
49157,8,134,172,9063,378130.91,4280897.5,38.66828214,-76.40084988
51043,9,134,172,9063,378130.91,4280897.5,38.66828214,-76.40084988
9064,1,135,172,9064,378974.81,4280752.5,38.66709156,-76.39112688
18674,2,135,172,9064,378974.81,4280752.5,38.66709156,-76.39112688
26630,3,135,172,9064,378974.81,4280752.5,38.66709156,-76.39112688
33404,4,135,172,9064,378974.81,4280752.5,38.66709156,-76.39112688
38797,5,135,172,9064,378974.81,4280752.5,38.66709156,-76.39112688
43115,6,135,172,9064,378974.81,4280752.5,38.66709156,-76.39112688
46501,7,135,172,9064,378974.81,4280752.5,38.66709156,-76.39112688
9065,1,136,172,9065,379870.09,4280580,38.6656594,-76.380809
18675,2,136,172,9065,379870.09,4280580,38.6656594,-76.380809
26631,3,136,172,9065,379870.09,4280580,38.6656594,-76.380809
33405,4,136,172,9065,379870.09,4280580,38.6656594,-76.380809
38798,5,136,172,9065,379870.09,4280580,38.6656594,-76.380809
9066,1,137,172,9066,380809.69,4280390.5,38.66407912,-76.36997929
18676,2,137,172,9066,380809.69,4280390.5,38.66407912,-76.36997929
26632,3,137,172,9066,380809.69,4280390.5,38.66407912,-76.36997929
9067,1,138,172,9067,381784.16,4280198,38.66247546,-76.35874885
18677,2,138,172,9067,381784.16,4280198,38.66247546,-76.35874885
9068,1,139,172,9068,382785.62,4280015.5,38.66096438,-76.34721043
18678,2,139,172,9068,382785.62,4280015.5,38.66096438,-76.34721043
9069,1,140,172,9069,383809.59,4279847.5,38.65958574,-76.33541623
18679,2,140,172,9069,383809.59,4279847.5,38.65958574,-76.33541623
9070,1,141,172,9070,384853.31,4279700.5,38.65839767,-76.32339901
18680,2,141,172,9070,384853.31,4279700.5,38.65839767,-76.32339901
26633,3,141,172,9070,384853.31,4279700.5,38.65839767,-76.32339901
9071,1,142,172,9071,385915.56,4279580.5,38.657454,-76.31117367
18681,2,142,172,9071,385915.56,4279580.5,38.657454,-76.31117367
26634,3,142,172,9071,385915.56,4279580.5,38.657454,-76.31117367
33406,4,142,172,9071,385915.56,4279580.5,38.657454,-76.31117367
38799,5,142,172,9071,385915.56,4279580.5,38.657454,-76.31117367
9072,1,143,172,9072,386996.09,4279483,38.65671409,-76.29874224
18682,2,143,172,9072,386996.09,4279483,38.65671409,-76.29874224
26635,3,143,172,9072,386996.09,4279483,38.65671409,-76.29874224
33407,4,143,172,9072,386996.09,4279483,38.65671409,-76.29874224
38800,5,143,172,9072,386996.09,4279483,38.65671409,-76.29874224
9073,1,144,172,9073,388094.28,4279405.5,38.65615529,-76.28611134
18683,2,144,172,9073,388094.28,4279405.5,38.65615529,-76.28611134
26636,3,144,172,9073,388094.28,4279405.5,38.65615529,-76.28611134
33408,4,144,172,9073,388094.28,4279405.5,38.65615529,-76.28611134
38801,5,144,172,9073,388094.28,4279405.5,38.65615529,-76.28611134
